subject,channel,alpha,f1,drop_pp
12,6,0.75,0.9156970079101228,-0.30752421497819427
12,6,0.5,0.9153608078912957,-0.2739042130954883
12,6,0.25,0.9064576859341048,0.6164079826236013
12,6,0.0,0.9042076160568422,0.841414970349863
12,7,1.0,0.9126217657603408,0.0
12,7,0.75,0.910108550743583,0.25132150167578304
12,7,0.5,0.8994347901381172,1.3186975622223596
12,7,0.25,0.9031589825218342,0.9462783238506578
12,7,0.0,0.899813416932056,1.2808348828284855
12,8,1.0,0.9126217657603408,0.0
12,8,0.75,0.9122564122869001,0.036535347344068825
12,8,0.5,0.8919417689243005,2.067999683604027
12,8,0.25,0.8823368929175801,3.0284872842760713
12,8,0.0,0.8814703417910636,3.115142396927717
13,0,1.0,0.9303113564735046,0.0
13,0,0.75,0.9303241220605707,-0.0012765587066088102
13,0,0.5,0.9235390562958066,0.6772300177698032
13,0,0.25,0.9135669048452246,1.6744451628279977
13,0,0.0,0.9021940596074003,2.8117296866104313
13,1,1.0,0.9303113564735046,0.0
13,1,0.75,0.9266381596268525,0.3673196846652127
13,1,0.5,0.9072486198017469,2.3062736671757733
13,1,0.25,0.9030615986516073,2.7249757821897314
13,1,0.0,0.8969811239312783,3.3330232542226335
13,2,1.0,0.9303113564735046,0.0
13,2,0.75,0.9319669578127935,-0.16556013392888813
13,2,0.5,0.9304984085572182,-0.018705208371361248
13,2,0.25,0.9345718252382177,-0.4260468764713088
13,2,0.0,0.9158136036473113,1.4497752826193255
13,3,1.0,0.9303113564735046,0.0
