subject,channel,alpha,f1,drop_pp
12,3,0.5,0.826579927743521,1.030094397404857
12,3,0.25,0.8241675489141546,1.2713322803414973
12,3,0.0,0.7826064300033682,5.427444171420137
12,4,1.0,0.8368808717175695,0.0
12,4,0.75,0.8144274492016725,2.2453422515896992
12,4,0.5,0.7863386665654756,5.054220515209396
12,4,0.25,0.7349175372365198,10.196333448104976
12,4,0.0,0.669618218198162,16.72626535194075
12,5,1.0,0.8368808717175695,0.0
12,5,0.75,0.8339147781239544,0.29660935936151045
12,5,0.5,0.8205911607731395,1.6289710944429991
12,5,0.25,0.7889929862003395,4.788788551723
12,5,0.0,0.7240323163746483,11.284855534292127
12,6,1.0,0.8368808717175695,0.0
12,6,0.75,0.8449897547338154,-0.8108883016245905
12,6,0.5,0.8406568450154757,-0.3775973297906132
12,6,0.25,0.8374351827319768,-0.05543110144072827
12,6,0.0,0.8263539903532887,1.0526881364280816
12,7,1.0,0.8368808717175695,0.0
12,7,0.75,0.8436977254337676,-0.6816853716198112
12,7,0.5,0.8253565596643391,1.1524312053230457
12,7,0.25,0.8011406545768397,3.5740217140729835
12,7,0.0,0.7772536101993467,5.9627261518222845
12,8,1.0,0.8368808717175695,0.0
12,8,0.75,0.8340375584662449,0.2843313251324586
12,8,0.5,0.8069406665795479,2.9940205138021647
12,8,0.25,0.7745018346881898,6.237903702937975
12,8,0.0,0.7277266775009917,10.915419421657779
13,0,1.0,0.8602188991115622,0.0
13,0,0.75,0.8734043034991628,-1.318540438760052
13,0,0.5,0.8404886145539132,1.9730284557649025
13,0,0.25,0.8189950888202204,4.122381029134181
13,0,0.0,0.7883127948908139,7.190610422074839
13,1,1.0,0.8602188991115622,0.0
13,1,0.75,0.8539409919349805,0.6277907176581721
13,1,0.5,0.8055610824288985,5.465781668266379
13,1,0.25,0.7666477437126107,9.357115539895155
13,1,0.0,0.7254408723942908,13.477802671727146
13,2,1.0,0.8602188991115622,0.0
13,2,0.75,0.858074729521224,0.21441695903382518
13,2,0.5,0.8420178905793418,1.8201008532220397
13,2,0.25,0.814336882642636,4.58820164689262
13,2,0.0,0.7645112671833914,9.57076319281709
13,3,1.0,0.8602188991115622,0.0
13,3,0.75,0.8589129393563787,0.130595975518355
13,3,0.5,0.8316389896487681,2.8579909462794095
13,3,0.25,0.7941850126393754,6.603388647218688
13,3,0.0,0.7781622550481417,8.20566440634205
13,4,1.0,0.8602188991115622,0.0
13,4,0.75,0.8690539854013641,-0.8835086289801897
13,4,0.5,0.8679165243112396,-0.7697625199677316
